"payment_month","user_id","new_users","user_revenue","new_revenue","churned_users","churned_revenue","returned_users","back_from_churn_revenue","expansion_mrr","contraction_mrr","customer_lifetime","customer_lifetime_value","game_name","language","has_older_device_model","age","age_groups"
2022-08-01,b6lW5fOrJiJUE7dwhEp9VQ==,,73.38,,,,,,58.17,,243,432.60,game 3,ru,false,17,"14-17"
2022-08-01,bBOj8UKjraXzMIPrGBdCrQ==,bBOj8UKjraXzMIPrGBdCrQ==,27.60,27.60,,,,,,,120,124.05,game 3,uk,false,28,"25-30"
2022-08-01,Bcs3CbYx2EpbL9otxlEUmg==,,73.38,,,,,,,-33.21,238,504.15,game 3,uk,true,18,"18-24"
2022-08-01,BDvlXttM/hbupcLic+5ZWg==,,13.59,,,,BDvlXttM/hbupcLic+5ZWg==,13.59,,,204,199.98,game 3,uk,false,29,"25-30"
2022-08-01,BOcGlFXXESDUbttxDzQIQw==,BOcGlFXXESDUbttxDzQIQw==,88.29,88.29,,,,,,,126,290.19,game 3,uk,false,32,"31-35"
2022-08-01,BTD3ZjLKfkT6ZRBT9zRwtg==,,35.79,,,,,,22.89,,211,264.96,game 3,uk,true,14,"14-17"
2022-08-01,c5qsNfxhW80Ws3aBXDa1nA==,c5qsNfxhW80Ws3aBXDa1nA==,15.78,15.78,,,,,,,129,211.20,game 3,uk,false,18,"18-24"
2022-08-01,crKNTIblJ0113SKEtSJQHw==,,40.47,,,,,,,-66.78,220,423.36,game 3,uk,false,16,"14-17"
2022-08-01,cv6g2/jSkR+FwO58WY85DQ==,cv6g2/jSkR+FwO58WY85DQ==,55.47,55.47,,,,,,,131,133.77,game 3,uk,false,20,"18-24"
2022-08-01,d7kiN4CYGndV2/L4yQeZ4g==,d7kiN4CYGndV2/L4yQeZ4g==,42.60,42.60,,,,,,,136,289.17,game 3,ru,false,19,"18-24"
2022-08-01,D9Bdgp+w/syZMU61LudzFQ==,D9Bdgp+w/syZMU61LudzFQ==,16.41,16.41,,,,,,,41,37.47,game 3,uk,false,19,"18-24"
2022-08-01,DAMO0tILVRlXZhYONdvs0Q==,,48.21,,,,,,,-5.10,145,279.84,game 3,uk,false,15,"14-17"
2022-08-01,Dbff3x5cRk6/tUY3WQdzFQ==,,46.71,,,,,,,-54.12,176,335.76,game 3,uk,false,21,"18-24"
2022-08-01,DcYWdg5xq9/5Yd7SaaVhZw==,DcYWdg5xq9/5Yd7SaaVhZw==,29.49,29.49,,,,,,,85,62.46,game 3,uk,false,32,"31-35"
2022-08-01,DorDcyqBWMg5IEaflqn5Xw==,,58.92,,,,DorDcyqBWMg5IEaflqn5Xw==,58.92,,,269,257.76,game 3,ru,false,23,"18-24"
2022-08-01,dpfu6t8G4blqMn55KM8bSg==,,92.13,,,,,,80.10,,192,400.32,game 3,uk,false,16,"14-17"
2022-08-01,dQAFHVkiiCKfawYALbHZeA==,,14.64,,,,,,,-1.74,80,49.02,game 3,uk,false,26,"25-30"
2022-08-01,dVTYjVpXbOM/sOgCq4CV0g==,dVTYjVpXbOM/sOgCq4CV0g==,41.31,41.31,,,,,,,121,271.29,game 3,uk,false,25,"25-30"
2022-08-01,dxXTsxsoGNYPn+1rVBAUww==,dxXTsxsoGNYPn+1rVBAUww==,13.98,13.98,,,,,,,60,48.24,game 3,uk,false,33,"31-35"
2022-08-01,e/6IajqZ922YY1rh2ErMJQ==,,78.39,,,,,,,-70.59,191,876.60,game 3,en,false,25,"25-30"
2022-08-01,eCd4MBHIR4qUWapg05TFLQ==,,40.14,,,,,,8.28,,218,242.04,game 3,ru,false,18,"18-24"
2022-08-01,eLWkkjmSeHVGjb9tp+CJpQ==,,61.95,,,,,,39.45,,62,115.74,game 3,uk,false,19,"18-24"
2022-08-01,eoqO46DzxSrKA2rredUNyQ==,,43.71,,,,,,,-17.01,125,320.94,game 3,uk,false,24,"18-24"
2022-08-01,er3/fOrRpmyqiRaC0CaFcg==,,65.52,,,,,,25.65,,218,412.17,game 3,uk,false,21,"18-24"
2022-08-01,F03P4YcFbbtcWUlujjIQmQ==,,37.23,,,,,,3.99,,159,392.49,game 3,ru,true,20,"18-24"
2022-08-01,F9Jtg6+0qPUKWDgBJxG8cA==,,30.39,,,,,,,-1.20,197,221.64,game 3,ru,false,18,"18-24"
2022-08-01,fDgyPW0yy0+9ietMvl0vmA==,,65.34,,,,,,32.40,,168,152.97,game 3,ru,false,18,"18-24"
2022-08-01,FLqAK4qKiMkvlLBgGwbBnQ==,,53.28,,,,FLqAK4qKiMkvlLBgGwbBnQ==,53.28,,,149,138.39,game 3,ru,false,31,"31-35"
2022-08-01,fNc4x9raJu2OBcbtEloM7A==,fNc4x9raJu2OBcbtEloM7A==,15.84,15.84,fNc4x9raJu2OBcbtEloM7A==,15.84,,,,,1,15.84,game 3,ru,false,35,"31-35"
2022-08-01,fuL+cD0zV6Gn4ypTYmXUgw==,,57.60,,,,,,0.21,,143,397.95,game 3,uk,false,16,"14-17"
2022-08-01,fvYhEtD56gROaXqCi9/z/Q==,,133.05,,,,,,60.48,,176,552.51,game 3,uk,false,19,"18-24"
2022-08-01,G9053rs6jbKItKUhrUdLew==,,41.94,,,,,,,-5.07,130,275.04,game 3,uk,false,27,"25-30"
2022-08-01,geIiJ1L04w2qAE0qzQUb2g==,,30.18,,,,,,,-76.89,143,270.12,game 3,uk,false,23,"18-24"
2022-08-01,Ghk2iJmzSUW4qLsmJgwOcw==,,77.82,,,,,,31.86,,279,696.72,game 3,uk,false,16,"14-17"
2022-08-01,GjL6ipu28pHPFxZJPuplNQ==,GjL6ipu28pHPFxZJPuplNQ==,16.44,16.44,GjL6ipu28pHPFxZJPuplNQ==,16.44,,,,,1,16.44,game 3,uk,false,28,"25-30"
2022-08-01,GOl6BQXsy0zvbvIWIoKEQw==,,76.23,,,,,,,-38.52,193,467.07,game 3,ru,false,18,"18-24"
2022-08-01,gPRMy8HkmaiyX+13OxuP/A==,,17.4,,,,,,,-67.77,217,343.20,game 3,ru,false,21,"18-24"
2022-08-01,gT0iqDKuIXNm4ceMd9eZ1A==,,57.78,,,,,,,-34.41,153,310.26,game 3,uk,false,20,"18-24"
2022-08-01,gxZPbCoYIu8slavUm05KGA==,gxZPbCoYIu8slavUm05KGA==,19.8,19.8,,,,,,,125,147.57,game 3,ru,false,14,"14-17"
2022-08-01,Hamw6F2EZmJfI2glmE2NEg==,,36.27,,,,,,,-19.62,208,242.97,game 3,ru,true,24,"18-24"
2022-08-01,hi1ErLiMLDP0HWvMqLKv6g==,,32.13,,,,,,,-85.65,162,429.54,game 3,ru,false,18,"18-24"
2022-08-01,HWpnvfSvYzUsQCcCKhetIg==,,102.48,,,,,,74.25,,145,399.60,game 3,uk,false,19,"18-24"
2022-08-01,HxWcXHURvvtOJkrXAcDxQg==,,71.64,,,,,,29.97,,301,612.63,game 3,uk,false,15,"14-17"
2022-08-01,HZqx1XVZ1mb7lM9T61x+DA==,,13.47,,,,HZqx1XVZ1mb7lM9T61x+DA==,13.47,,,202,41.94,game 3,ru,false,43,"41-45"
2022-08-01,ICBVvRc9TR+qF7IoBfEWsQ==,ICBVvRc9TR+qF7IoBfEWsQ==,44.37,44.37,,,,,,,88,198.99,game 3,uk,true,18,"18-24"
2022-08-01,IdKyooyTjAbvCA7p+ujKCw==,,54.24,,,,,,,-30.21,226,483.54,game 3,uk,false,19,"18-24"
2022-08-01,iFFApiXZ2wPdS666BLpKZw==,,18.42,,,,,,,-30.36,191,248.28,game 3,uk,false,18,"18-24"
2022-08-01,ildaqkizLaFesmkjCvlzmQ==,,58.23,,,,,,41.16,,147,192.15,game 3,uk,false,24,"18-24"
2022-08-01,jKSOgyMP0Yzld1pVpvyYrg==,,26.31,,,,jKSOgyMP0Yzld1pVpvyYrg==,26.31,,,178,53.97,game 3,uk,false,36,"36-40"
2022-08-01,Jp0hnV9XOJGVV5jpFhlqgQ==,,56.10,,,,Jp0hnV9XOJGVV5jpFhlqgQ==,56.10,,,269,422.28,game 3,uk,false,25,"25-30"
2022-08-01,juwM8fLyplCQTgKTP8dJgQ==,,13.65,,,,,,,-1.80,124,150.93,game 3,ru,false,34,"31-35"
2022-08-01,jVhb69DTRT5TSWYEiUrlbg==,,24.09,,,,,,,-12.12,267,443.16,game 3,uk,false,20,"18-24"
2022-08-01,JZddlB04roDQYT2zrRPBcA==,JZddlB04roDQYT2zrRPBcA==,12.45,12.45,JZddlB04roDQYT2zrRPBcA==,12.45,,,,,1,12.45,game 3,uk,false,44,"41-45"
2022-08-01,kAGCRMpNBghYDdEZ7r3Ptg==,kAGCRMpNBghYDdEZ7r3Ptg==,12.93,12.93,kAGCRMpNBghYDdEZ7r3Ptg==,12.93,,,,,1,12.93,game 2,en,false,31,"31-35"
2022-08-01,L8+KU8u6xftnkFVO501X7w==,,14.55,,L8+KU8u6xftnkFVO501X7w==,14.55,,,0.51,,38,28.59,game 3,uk,false,30,"25-30"
2022-08-01,lJW2nxFOiXDfsmSrwGsFQw==,lJW2nxFOiXDfsmSrwGsFQw==,69.18,69.18,,,,,,,136,190.68,game 3,uk,false,20,"18-24"
2022-08-01,Lug+Yg90jslWgHEN6dc+Ng==,,58.50,,,,,,,-34.86,264,298.92,game 3,uk,false,21,"18-24"
2022-08-01,lx3SsUV7NOrv93tCexVp5A==,,17.22,,,,,,,-18.99,131,123.33,game 3,uk,false,16,"14-17"
2022-08-01,m7Hk77dySHBbxrKgro1Hjg==,,18.84,,,,,,,-3.93,126,55.50,game 3,uk,false,30,"25-30"
2022-08-01,mcbWtEz8ADI9GXCi1lfaSA==,mcbWtEz8ADI9GXCi1lfaSA==,16.05,16.05,mcbWtEz8ADI9GXCi1lfaSA==,16.05,,,,,1,16.05,game 3,uk,true,17,"14-17"
2022-08-01,mEtO8F+CRPGmaJ8SHa7BbA==,mEtO8F+CRPGmaJ8SHa7BbA==,26.70,26.70,,,,,,,86,107.13,game 3,uk,false,32,"31-35"
2022-08-01,MRcEXu/KG95hsIyJM/816A==,,26.13,,,,,,11.40,,193,186.93,game 3,uk,false,32,"31-35"
2022-08-01,MSxDpyVU8A+9Wgmnb8b1IQ==,MSxDpyVU8A+9Wgmnb8b1IQ==,68.43,68.43,,,,,,,146,224.85,game 3,uk,false,14,"14-17"
2022-08-01,mTha7D/MRe45dQaUAEKV3g==,mTha7D/MRe45dQaUAEKV3g==,14.73,14.73,mTha7D/MRe45dQaUAEKV3g==,14.73,,,,,1,14.73,game 3,uk,false,42,"41-45"
2022-08-01,mXihLMwkG8RgO1jsFnJXnA==,mXihLMwkG8RgO1jsFnJXnA==,12.75,12.75,,,,,,,22,39.06,game 3,uk,false,32,"31-35"
2022-08-01,nklUUkirU5GYU5ZtNOgx8w==,,42.84,,,,nklUUkirU5GYU5ZtNOgx8w==,42.84,,,226,164.22,game 3,ru,true,20,"18-24"
2022-08-01,nPrRQwP3UZo2KBlM2mJ8fg==,,15.33,,,,,,,-68.37,270,483.72,game 3,uk,false,24,"18-24"
2022-08-01,o55dseByUOl9s5IQCz1kuQ==,,15.42,,o55dseByUOl9s5IQCz1kuQ==,15.42,,,0.39,,153,170.19,game 3,uk,false,22,"18-24"
2022-08-01,O6owe/pXDy1Bk5nfxuCZyw==,O6owe/pXDy1Bk5nfxuCZyw==,39.30,39.30,O6owe/pXDy1Bk5nfxuCZyw==,39.30,,,,,9,39.30,game 3,ru,false,20,"18-24"
2022-08-01,ojVPXYZw2oeGtcmG7LcLGA==,,58.02,,,,,,1.98,,171,345.33,game 3,en,false,20,"18-24"
2022-08-01,oQQmPjqm7DR+exPmp6xDhg==,,13.2,,,,,,0.78,,144,52.68,game 3,uk,false,30,"25-30"
2022-08-01,orbgZNBGuhZZx63HTAbyIw==,,141.48,,,,,,72.33,,198,636.42,game 3,uk,false,25,"25-30"
2022-08-01,+osJakLn8jv4bzFmPieelw==,+osJakLn8jv4bzFmPieelw==,13.29,13.29,,,,,,,100,122.04,game 3,uk,false,30,"25-30"
2022-08-01,Ox0UcaMHdCuTLe5/JQrJMQ==,,36.54,,,,,,8.19,,98,125.55,game 3,ru,false,18,"18-24"
2022-08-01,p0Ysy5XSVvKlZbKqzjyJgQ==,,14.85,,,,,,,-7.17,156,134.91,game 3,uk,false,25,"25-30"
2022-08-01,pLOCMIX+imLIzoDehgdOPA==,,129.75,,,,,,,-21.69,215,665.34,game 3,uk,false,22,"18-24"
2022-08-01,PWvj9YoQTtX9FGLgG1CWJQ==,PWvj9YoQTtX9FGLgG1CWJQ==,18.69,18.69,PWvj9YoQTtX9FGLgG1CWJQ==,18.69,,,,,1,18.69,game 3,uk,false,16,"14-17"
2022-08-01,PydH3c1l9bUvwz7hsiaBOg==,PydH3c1l9bUvwz7hsiaBOg==,32.55,32.55,,,,,,,28,87.72,game 3,uk,false,17,"14-17"
2022-08-01,pz7LUOs9i7xgncmHVxQvOw==,,36.57,,pz7LUOs9i7xgncmHVxQvOw==,36.57,,,,-16.20,155,274.56,game 3,ru,false,24,"18-24"
2022-08-01,q8UcdT1sZCl07AqhDVz5ZA==,q8UcdT1sZCl07AqhDVz5ZA==,115.14,115.14,,,,,,,137,275.58,game 3,uk,false,15,"14-17"
2022-08-01,qEF/fPDQLJPXIx6RiSIP1A==,,48.51,,,,,,,-30.27,203,334.05,game 3,uk,false,20,"18-24"
2022-08-01,qmZRB16NnnCdNHWUcSyVDQ==,,42.87,,,,,,,-44.04,197,268.71,game 3,ru,false,37,"36-40"
2022-08-01,QoHEss2e+b385deeX2p39Q==,,71.43,,,,,,,-28.05,123,284.49,game 3,ru,false,22,"18-24"
2022-08-01,qqYyR2vRI+7pgiuyTnVM+A==,,41.31,,,,,,14.28,,132,196.26,game 3,ru,false,19,"18-24"
2022-08-01,q+yzIb2a/avnS9k89SDQVw==,q+yzIb2a/avnS9k89SDQVw==,25.83,25.83,,,,,,,125,105.81,game 3,uk,true,19,"18-24"
2022-08-01,QZBiEFECZAgVl5IkN9/cFw==,,205.05,,,,,,38.67,,176,888.06,game 3,en,false,16,"14-17"
2022-08-01,R6aBG9TzvghZNNmGufy5NQ==,R6aBG9TzvghZNNmGufy5NQ==,12.36,12.36,R6aBG9TzvghZNNmGufy5NQ==,12.36,,,,,1,12.36,game 3,ru,false,33,"31-35"
2022-08-01,r9AjQVS2nstu5lpVmDlihA==,,29.52,,,,,,4.68,,199,306.81,game 3,ru,false,22,"18-24"
2022-08-01,RiIlY436bXNX8MIW9vUaAQ==,RiIlY436bXNX8MIW9vUaAQ==,25.29,25.29,,,,,,,128,176.64,game 3,uk,true,18,"18-24"
2022-08-01,RoTHCVmIeMQXudXxn3ykNw==,RoTHCVmIeMQXudXxn3ykNw==,43.62,43.62,,,,,,,55,112.02,game 3,uk,false,21,"18-24"
2022-08-01,RQBsCvxlogTNUidSygqgcQ==,,55.92,,,,,,26.58,,207,201.60,game 3,uk,false,28,"25-30"
2022-08-01,RUjQVs2C+H0ejG0h7x1f5A==,RUjQVs2C+H0ejG0h7x1f5A==,59.88,59.88,RUjQVs2C+H0ejG0h7x1f5A==,59.88,,,,,17,59.88,game 3,uk,false,22,"18-24"
2022-08-01,rw8yxS9+t5PvgINa7EhMvQ==,,42.51,,,,,,,-29.94,192,331.29,game 3,uk,true,18,"18-24"
2022-08-01,sQqTFx1o31w2foAIr2LKNw==,sQqTFx1o31w2foAIr2LKNw==,35.79,35.79,,,,,,,135,116.01,game 3,uk,false,32,"31-35"
2022-08-01,SwiAKdzn0b+A4XegM5x0Hw==,SwiAKdzn0b+A4XegM5x0Hw==,12.09,12.09,,,,,,,125,215.01,game 3,uk,false,16,"14-17"
2022-08-01,to3TWHIKMGoINAlfTdWn+w==,,19.92,,to3TWHIKMGoINAlfTdWn+w==,19.92,,,4.05,,60,71.13,game 3,uk,false,28,"25-30"
2022-08-01,tUlbh1G7KYRxmBaQk4RPIw==,tUlbh1G7KYRxmBaQk4RPIw==,12.18,12.18,,,,,,,18,47.61,game 3,uk,false,34,"31-35"
2022-08-01,UFVjte0RzYKTngAiVvjqPQ==,UFVjte0RzYKTngAiVvjqPQ==,13.14,13.14,,,,,,,118,110.70,game 3,uk,false,17,"14-17"
2022-08-01,UNcp1RmIObUiGNqLDHjNVw==,,38.19,,,,UNcp1RmIObUiGNqLDHjNVw==,38.19,,,218,231.54,game 3,uk,false,16,"14-17"
2022-08-01,+uszcWROLhovU7doCmFOiQ==,+uszcWROLhovU7doCmFOiQ==,22.65,22.65,,,,,,,57,59.22,game 2,uk,false,18,"18-24"
2022-08-01,V7J42heW8l19wiBJ8UpRyw==,,73.41,,,,,,5.85,,275,545.46,game 3,ru,false,25,"25-30"
2022-08-01,va4krMfpHwzELV/AUI7WHQ==,va4krMfpHwzELV/AUI7WHQ==,21.12,21.12,,,,,,,95,145.44,game 3,uk,false,20,"18-24"
2022-08-01,VAduzk1Og0uicXfMLD3VbQ==,VAduzk1Og0uicXfMLD3VbQ==,42.72,42.72,,,,,,,126,266.07,game 3,uk,false,25,"25-30"
2022-08-01,Veep00i4vvZbTAVD6GMoiA==,,69.36,,,,,,38.10,,233,389.67,game 3,uk,false,38,"36-40"
2022-08-01,VGEh7S+cxW9PT7H8KNgEGQ==,VGEh7S+cxW9PT7H8KNgEGQ==,324.15,324.15,,,,,,,130,948.75,game 3,uk,false,24,"18-24"
2022-08-01,Vn7Z6/B2x4f/w8R6xVfw5w==,,73.20,,,,,,51.39,,160,274.02,game 3,uk,false,18,"18-24"
2022-08-01,VzxrkGURuahRUx/43mjAFQ==,,39.48,,,,,,22.32,,92,68.97,game 3,uk,false,37,"36-40"
2022-08-01,wA+Rd++M6EKUppqQeb+pTw==,wA+Rd++M6EKUppqQeb+pTw==,15.6,15.6,,,,,,,144,101.31,game 3,uk,false,20,"18-24"
2022-08-01,wDXJbTe2RLmAMKsPm5zZDg==,,103.71,,,,,,26.79,,171,582.00,game 3,ru,false,17,"14-17"
2022-08-01,WMcncRFNp4e91e/Y3CwEvQ==,,41.16,,,,,,27.12,,154,205.50,game 3,uk,false,23,"18-24"
2022-08-01,WSQTlRZJRg4Rb+rqe56nJg==,,26.31,,,,,,,-7.44,170,169.05,game 3,uk,false,26,"25-30"
2022-08-01,xiXTXOEbWU+HnGOUmgc9/w==,,13.47,,xiXTXOEbWU+HnGOUmgc9/w==,13.47,,,,-32.28,133,271.59,game 3,uk,false,20,"18-24"
2022-08-01,xnLJlU804PSS9tXKmm7gZQ==,,12.6,,,,,,,-43.74,243,353.61,game 3,ru,true,21,"18-24"
2022-08-01,+XPKfmhBmI2NdGQ96Iaysg==,,18.48,,,,,,,-12.66,181,134.22,game 3,uk,false,38,"36-40"
2022-08-01,xSi5UajdkNHXppWOTm6g8w==,,91.56,,,,,,52.35,,170,522.09,game 3,uk,false,20,"18-24"
2022-08-01,xt/PY4N2zkZQgtlZ9Cg82w==,,17.46,,,,,,,-89.85,200,382.65,game 3,ru,false,24,"18-24"
2022-08-01,xVwGwMaEG1yZydv5VIfEQA==,,17.94,,,,,,2.07,,208,246.75,game 3,uk,false,22,"18-24"
2022-08-01,yH7KH2AG/PGgQiNV7uTTGg==,yH7KH2AG/PGgQiNV7uTTGg==,14.88,14.88,,,,,,,85,69.57,game 3,ru,false,19,"18-24"
2022-08-01,Yh9mYycPmc8CH9Rbjhu3ZQ==,,30.39,,,,,,15.75,,80,90.15,game 3,uk,false,28,"25-30"
2022-08-01,Y/nf8iBu/UCaNAuIRRjVwA==,,34.86,,,,,,,-28.77,221,263.34,game 3,uk,false,15,"14-17"
2022-08-01,ytNOQh7e6qNGQNC0T3RBxw==,,40.83,,,,,,26.70,,167,179.34,game 3,ru,true,26,"25-30"
2022-08-01,zeu++qOqokuGcT0ghN97bQ==,zeu++qOqokuGcT0ghN97bQ==,59.34,59.34,,,,,,,61,91.14,game 3,ru,false,34,"31-35"
2022-08-01,ZgTMXDOYCQOiAw4VI8H7AA==,,90.63,,,,,,69.00,,177,237.99,game 3,uk,false,25,"25-30"
2022-08-01,ZmjMhgyYl6o8iFq964FEWg==,,81.84,,,,,,63.09,,264,433.83,game 3,ru,false,17,"14-17"
2022-08-01,ZmnZeh2zth0OyQaAzd6eTA==,ZmnZeh2zth0OyQaAzd6eTA==,13.74,13.74,ZmnZeh2zth0OyQaAzd6eTA==,13.74,,,,,1,13.74,game 3,uk,false,41,"41-45"
2022-08-01,zmZPan/KZoyrIR2r/SvLdA==,,74.31,,,,,,3.42,,235,590.07,game 3,ru,false,15,"14-17"
2022-08-01,zSepnWFgLH0tQb1s4mxKZQ==,,36.18,,,,,,21.78,,278,335.01,game 3,uk,false,24,"18-24"
2022-08-01,ZU1vF9G4TjB+iEZ001MU3g==,,23.1,,,,,,0.9,,182,91.32,game 3,ru,false,29,"25-30"
2022-09-01,"06RPvlsFPCmM9ag+iSM/Ag==",,48.72,,,,,,29.82,,237,227.79,game 3,ru,false,34,"31-35"
2022-09-01,"0A5RkQrm+GBgG7KSFk/xhw==",,35.49,,,,,,,-5.34,185,299.76,game 3,uk,false,31,"31-35"
2022-09-01,"0afix9qVNfU3GJY1n0QGkw==","0afix9qVNfU3GJY1n0QGkw==",32.28,32.28,,,,,,,31,45.51,game 3,uk,false,25,"25-30"
2022-09-01,"1BBMagZRq/39AV1l2rm4Iw==",,34.8,,,,,,,-54.24,112,327.78,game 3,ru,false,23,"18-24"
2022-09-01,"1jx1AjqUwE9sbCyafQnUNQ==",,13.71,,,,,,,-7.47,193,212.79,game 3,ru,false,25,"25-30"
2022-09-01,"1KzlDBp5hORL7Y5PBaB+0g==","1KzlDBp5hORL7Y5PBaB+0g==",58.20,58.20,,,,,,,89,220.38,game 3,uk,false,22,"18-24"
2022-09-01,"1tIsLi6U0zW1RIuaViNanA==","1tIsLi6U0zW1RIuaViNanA==",33.36,33.36,,,,,,,86,150.24,game 3,uk,false,20,"18-24"
2022-09-01,"2KL9Q4TKLCcD4cngwhx6Dg==","2KL9Q4TKLCcD4cngwhx6Dg==",14.04,14.04,,,,,,,49,94.92,game 3,ru,false,18,"18-24"
2022-09-01,"2Tm77AxZ7h7oCNKgCgMpnQ==",,12.12,,,,"2Tm77AxZ7h7oCNKgCgMpnQ==",12.12,,,229,240.45,game 3,uk,false,23,"18-24"
2022-09-01,"3iITAz/ADjFv3PDTgTjxSg==",,18.72,,"3iITAz/ADjFv3PDTgTjxSg==",18.72,,,,-78.36,166,321.60,game 3,ru,false,16,"14-17"
2022-09-01,"3KHhqZr7/1n2+bTP13WuXA==",,48.27,,,,,,28.08,,144,172.53,game 3,uk,false,16,"14-17"
2022-09-01,"3Whh6FLR1MSfsuHKVdCEYQ==",,19.74,,,,,,2.58,,253,171.57,game 3,uk,true,21,"18-24"
2022-09-01,"3Xuq0acIoGEgw19qflIoog==",,34.32,,,,,,14.46,,125,139.50,game 3,uk,false,25,"25-30"
2022-09-01,"4b7l8C489HEJirtoe7xtFg==",,18.24,,,,,,1.68,,275,268.41,game 3,uk,true,20,"18-24"
2022-09-01,"4btLP2zvi8eBV0t08fdkKQ==",,23.34,,,,,,,-24.57,261,467.37,game 3,ru,false,20,"18-24"
2022-09-01,"4EiWC2ewiX2A7i9NuBAefQ==","4EiWC2ewiX2A7i9NuBAefQ==",18.69,18.69,,,,,,,41,105.87,game 3,uk,true,18,"18-24"
2022-09-01,"5n2VR2SS79K3vJ0/V2A8RQ==",,32.04,,"5n2VR2SS79K3vJ0/V2A8RQ==",32.04,,,,-15.09,40,79.17,game 3,ru,false,27,"25-30"
2022-09-01,"6We7zBO7mVbNxGEl/xPKVg==",,41.55,,,,,,19.68,,215,556.86,game 3,uk,false,19,"18-24"
2022-09-01,"72brUr/DKItStlTen5pHYg==",,18.3,,,,,,,-12.33,227,262.56,game 3,uk,false,24,"18-24"
2022-09-01,"75lEf3nSWLSf6GncqhR9gQ==",,13.8,,"75lEf3nSWLSf6GncqhR9gQ==",13.8,"75lEf3nSWLSf6GncqhR9gQ==",13.8,,,178,288.21,game 3,ru,false,22,"18-24"
2022-09-01,"787jk0VnxM8/sv/0TkvO6A==",,50.61,,,,,,,-25.68,270,470.73,game 3,uk,false,20,"18-24"
2022-09-01,"7BqUeLmbiug63XrWs2+ZQQ==",,14.01,,,,,,,-18.93,172,284.97,game 3,ru,false,15,"14-17"
2022-09-01,"7ew71UmoMb73L41PM/YL/w==",,45.15,,,,,,4.41,,174,235.83,game 3,uk,false,17,"14-17"
2022-09-01,"7GCGwypiXsxGxetp6/KmnA==",,63.30,,,,,,33.09,,103,138.51,game 3,uk,false,31,"31-35"
2022-09-01,"7GE5h/3N3lcro3K9T3aujw==",,90.87,,,,,,,-13.83,215,722.67,game 3,ru,false,32,"31-35"
2022-09-01,"7luG+f1d+Ri4AjeMbFR1Xw==",,15.06,,"7luG+f1d+Ri4AjeMbFR1Xw==",15.06,"7luG+f1d+Ri4AjeMbFR1Xw==",15.06,,,131,31.98,game 3,uk,false,29,"25-30"
2022-09-01,"7SeM1pmnTTTXfhI+x3ldng==",,22.71,,,,,,,-32.85,279,501.48,game 3,ru,false,22,"18-24"
2022-09-01,"7vnYIRqjBNlAyBbtPg02tQ==",,73.29,,,,,,,-8.79,159,415.92,game 3,uk,false,21,"18-24"
2022-09-01,"7YaJfLI3RPGUEN2esrQxsQ==","7YaJfLI3RPGUEN2esrQxsQ==",35.28,35.28,,,,,,,90,61.95,game 3,ru,false,15,"14-17"
2022-09-01,"7zai/c69uF/NhB95HgKuYw==",,48.48,,,,,,,-26.67,131,249.69,game 3,uk,false,16,"14-17"
2022-09-01,"8ncYOMYXeKDelzX40EnuLA==",,35.61,,,,,,,-123.15,180,432.84,game 3,uk,false,19,"18-24"
2022-09-01,"9IWUQ1iWPfYSSN2tWuVqMQ==",,15.63,,,,,,,-30.66,222,402.24,game 3,ru,false,24,"18-24"
2022-09-01,A1qVjssGQ+ZUWZu3Z5DzTA==,,19.56,,,,,,4.35,,238,331.26,game 3,uk,false,24,"18-24"
2022-09-01,ABuPH1LovAomZwU+2iw0Lw==,,19.56,,,,,,,-31.44,149,223.65,game 3,uk,false,18,"18-24"
2022-09-01,An7gG7hfETivAjfokQv3Ww==,,47.52,,,,,,,-43.47,140,281.34,game 3,uk,false,23,"18-24"
2022-09-01,AN9at3LlvDamqXq8dvHD4w==,,63.93,,,,,,20.70,,295,455.70,game 3,ru,false,24,"18-24"
2022-09-01,aujnuJ9eBYK+yGF15TtUkw==,aujnuJ9eBYK+yGF15TtUkw==,33.57,33.57,,,,,,,48,46.26,game 2,en,false,35,"31-35"
2022-09-01,AuJNw7SH8b7lM4j46bNr8A==,AuJNw7SH8b7lM4j46bNr8A==,18.33,18.33,,,,,,,78,199.86,game 3,en,false,28,"25-30"
2022-09-01,B4b6v6eUHvAVOeAQk6EEiw==,,44.67,,,,,,,-20.13,256,385.41,game 3,ru,false,23,"18-24"
2022-09-01,b6lW5fOrJiJUE7dwhEp9VQ==,,18.24,,,,,,,-55.14,243,432.60,game 3,ru,false,17,"14-17"
2022-09-01,bBOj8UKjraXzMIPrGBdCrQ==,,29.07,,,,,,1.47,,120,124.05,game 3,uk,false,28,"25-30"
2022-09-01,Bcs3CbYx2EpbL9otxlEUmg==,,76.02,,,,,,2.64,,238,504.15,game 3,uk,true,18,"18-24"
2022-09-01,BDvlXttM/hbupcLic+5ZWg==,,41.55,,,,,,27.96,,204,199.98,game 3,uk,false,29,"25-30"
2022-09-01,BE42Fj9cBAbbch80IpA8Dw==,BE42Fj9cBAbbch80IpA8Dw==,15.57,15.57,,,,,,,77,116.31,game 3,uk,false,30,"25-30"
2022-09-01,BJlqmsfEshc/QjsD7VgEjg==,,21.51,,BJlqmsfEshc/QjsD7VgEjg==,21.51,BJlqmsfEshc/QjsD7VgEjg==,21.51,,,144,165.93,game 3,ru,false,18,"18-24"
